epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,825.503,1.02456,0.75072,1.248,0.89349,0.73665,0.81868,0.47272,1.24719,0.93894,1.34298,0.0008516,0.0008516,0.0008516
89,834.615,1.00366,0.75388,1.23816,0.89944,0.72547,0.81429,0.48661,1.22797,0.86964,1.33932,0.0008384,0.0008384,0.0008384
90,843.669,1.00941,0.74248,1.22999,0.89964,0.70158,0.80561,0.47922,1.21617,0.96184,1.30661,0.0008252,0.0008252,0.0008252
91,852.865,1.01012,0.75182,1.23064,0.90444,0.71304,0.81013,0.48273,1.22072,0.93999,1.30809,0.000812,0.000812,0.000812
92,862.097,1.00242,0.7229,1.21583,0.8804,0.71553,0.80546,0.48734,1.20272,0.9484,1.31802,0.0007988,0.0007988,0.0007988
93,871.209,0.99866,0.73524,1.21981,0.90884,0.71833,0.8176,0.48547,1.20914,1.16376,1.32673,0.0007856,0.0007856,0.0007856
94,880.307,0.97432,0.71488,1.21235,0.89218,0.71304,0.78934,0.47389,1.20518,0.92623,1.32356,0.0007724,0.0007724,0.0007724
95,889.666,0.98172,0.73494,1.21694,0.89057,0.70769,0.80736,0.48986,1.20389,0.89051,1.32416,0.0007592,0.0007592,0.0007592
96,898.928,0.97814,0.72306,1.2122,0.89747,0.71762,0.80918,0.4833,1.22003,0.86216,1.33078,0.000746,0.000746,0.000746
97,908.145,0.98369,0.72265,1.22024,0.89126,0.70257,0.79939,0.47584,1.20385,0.86828,1.32073,0.0007328,0.0007328,0.0007328
98,917.453,0.95805,0.70849,1.19584,0.91373,0.71553,0.80663,0.48985,1.18753,0.88915,1.30407,0.0007196,0.0007196,0.0007196
99,926.733,0.97787,0.71155,1.21245,0.88647,0.70807,0.79905,0.48278,1.21278,0.93536,1.32924,0.0007064,0.0007064,0.0007064
100,935.972,0.95912,0.70844,1.19401,0.93128,0.70702,0.81604,0.48602,1.19805,0.90333,1.32475,0.0006932,0.0006932,0.0006932
101,945.024,0.9496,0.71091,1.19092,0.89414,0.73449,0.80378,0.47736,1.1967,0.98574,1.31567,0.00068,0.00068,0.00068
102,954.062,0.95387,0.69193,1.19073,0.92059,0.70561,0.81875,0.49015,1.18096,0.94493,1.29165,0.0006668,0.0006668,0.0006668
103,963.342,0.92866,0.68718,1.17409,0.89528,0.73276,0.81316,0.48776,1.17846,0.87286,1.296,0.0006536,0.0006536,0.0006536
104,972.496,0.93888,0.67545,1.1879,0.93258,0.69565,0.8068,0.49587,1.17367,0.88337,1.30684,0.0006404,0.0006404,0.0006404
105,981.594,0.94847,0.70824,1.19361,0.91561,0.71432,0.80613,0.48646,1.18199,1.02943,1.30825,0.0006272,0.0006272,0.0006272
106,990.712,0.93134,0.67028,1.17269,0.89604,0.7174,0.79965,0.48129,1.20151,1.08924,1.31941,0.000614,0.000614,0.000614
107,1000.01,0.92213,0.6749,1.16527,0.90799,0.70932,0.79476,0.49288,1.17537,0.96851,1.31877,0.0006008,0.0006008,0.0006008
108,1009.24,0.92469,0.68572,1.17561,0.87064,0.73043,0.79757,0.48564,1.18858,0.96795,1.31451,0.0005876,0.0005876,0.0005876
109,1018.38,0.9071,0.67568,1.17511,0.90673,0.71248,0.80485,0.48706,1.17095,1.04299,1.31128,0.0005744,0.0005744,0.0005744
110,1027.65,0.90962,0.66735,1.16503,0.9297,0.70932,0.79921,0.49576,1.16842,1.00657,1.30726,0.0005612,0.0005612,0.0005612
111,1036.94,0.90345,0.66694,1.16845,0.91775,0.72076,0.79959,0.49749,1.1531,1.07621,1.30126,0.000548,0.000548,0.000548
