epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1057.44,1.08771,0.72822,0.01123,0.89336,0.74929,0.83732,0.5234,1.23884,0.77098,0.01401,0.0003665,0.0003665,0.0003665
68,1072.21,1.0792,0.74164,0.01142,0.88117,0.75031,0.84425,0.52967,1.2416,0.7745,0.0141,0.00034175,0.00034175,0.00034175
69,1086.99,1.07464,0.74378,0.01115,0.89715,0.73686,0.83641,0.53434,1.238,0.78007,0.0139,0.000317,0.000317,0.000317
70,1101.73,1.04474,0.71857,0.01091,0.88581,0.72919,0.82745,0.52507,1.22881,0.83713,0.01389,0.00029225,0.00029225,0.00029225
71,1129.41,0.99015,0.53744,0.0137,0.84172,0.7465,0.81704,0.51864,1.23314,0.85281,0.01428,0.0002675,0.0002675,0.0002675
72,1144.52,0.94491,0.47151,0.01229,0.90386,0.71056,0.82764,0.52201,1.2434,0.8302,0.01389,0.00024275,0.00024275,0.00024275
73,1160.15,0.92268,0.45512,0.01211,0.89988,0.73292,0.83569,0.5325,1.20861,0.81658,0.01362,0.000218,0.000218,0.000218
74,1175.69,0.88979,0.44778,0.01149,0.9104,0.73207,0.83813,0.53728,1.21234,0.83744,0.01348,0.00019325,0.00019325,0.00019325
75,1191.46,0.90529,0.46941,0.01151,0.86662,0.75528,0.83062,0.52889,1.20032,0.83331,0.0133,0.0001685,0.0001685,0.0001685
76,1206.91,0.87719,0.44545,0.01107,0.89615,0.75776,0.83567,0.53497,1.21666,0.81254,0.01344,0.00014375,0.00014375,0.00014375
77,1222.48,0.87039,0.43311,0.01146,0.88655,0.75721,0.83593,0.53776,1.2009,0.80817,0.01343,0.000119,0.000119,0.000119
78,1238.07,0.85066,0.4277,0.0107,0.88134,0.75155,0.836,0.53955,1.19834,0.82804,0.0132,9.425e-05,9.425e-05,9.425e-05
79,1253.71,0.85211,0.43996,0.0106,0.89098,0.76142,0.84153,0.54015,1.20214,0.81139,0.01334,6.95e-05,6.95e-05,6.95e-05
80,1269.16,0.85923,0.4308,0.01086,0.88377,0.75901,0.84018,0.54215,1.19364,0.81565,0.0132,4.475e-05,4.475e-05,4.475e-05
